C1QTNF3	2.1997520693996444
CBR3.AS1	2.1909763912962483
MMAB	2.188650355913899
PDGFD	2.187196330269423
MMP15	2.1859201462025113
ZKSCAN1	2.178623610046344
KIAA1024	2.164888764819318
TBC1D24	2.1636002115882107
PLPPR2	2.159850724916362
HSF4	2.1561267933382284
SLC5A4	2.1524908305853745
SCARNA6	2.14741318519005
NEAT1	2.146185415670118
TGFB2	2.1461601659854335
MT.CO1	2.1387734610130096
TOM1L2	2.1327296193020726
RPL6	2.1279037497449274
SLC38A2	2.1228313150183458
MFAP3L	2.1203216912771383
LAMB2	2.110560673109994
GABARAPL1	2.10321412363682
ADCY6	2.100786636944111
BBS10	2.098452879176337
DHRS12	2.0947597057676632
TMBIM6	2.0898176975532583
PPP1R3C	2.088484023490604
SOS2	2.0874721315623717
GHR	2.083634595563093
CD55	2.0824374206507175
SPRED2	2.078767181832204
HES1	2.076345512600836
OSGIN1	2.075201320640111
VIPR1	2.075127607361534
METRN	2.0739062673308206
LONP2	2.0727847149343606
ZNF680	2.0704165071423373
CLDN12	2.0642907860670934
REEP3	2.0642363921288793
PDZD8	2.053403910280253
MED4	2.0522025504874253
MFSD5	2.05106304676593
TPT1	2.0509302871410027
FMO4	2.049704938515963
GGCX	2.048767626863761
AMFR	2.047405093770725
THSD1	2.046142637561308
MALAT1	2.0460895272875677
AKAP6	2.0416216859659673
CPLX1	2.037643686526013
STXBP1	2.0291947360232907
C1orf116	2.0279457171445436
ZNF562	2.0245352735262587
CAV2	2.024394830791789
LRIG3	1.9885377540819458
ALG11	1.9779861426761949
MIGA1	1.976837979590807
PCYOX1	1.9767947961405021
EEF2	1.9743183307388081
MATN3	1.9742888667448364
TBX3	1.9706879035836267
NDFIP2	1.968438365491952
MLPH	1.9635926287898642
SOD3	1.9635854864794784
INTS6	1.9614396454988245
TACC2	1.9576974283344457
PCDH9	1.95440400331211
NIPSNAP2	1.950704377403601
RPLP0	1.946029093555377
SRPK3	1.9365741620015007
BSG	1.93310531657138
SBDS	1.9283971436496712
ANO1	1.9236361658414813
PPP1R13B	1.9202540541660298
WDFY3	1.9202254929744882
MAPRE3	1.91549081309762
TM7SF2	1.9154796988528502
RAB11FIP5	1.9120572948260883
HSPB7	1.9050278511530692
SLC12A1	1.9030137987423992
MPLKIP	1.900468672192624
PCDHB13	1.9003860464668643
CHD9	1.8958020707400534
FABP3	1.891096769769315
FAM174B	1.879433107552668
AC008966.1	1.8750682036412216
KLC4	1.8749651101741127
EI24	1.867997348004012
TOGARAM1	1.8669033659959315
NDST1	1.8657374937875908
ESRRG	1.86445001773118
MEGF6	1.8563717239687119
MYEF2	1.852952396007505
LIN7B	1.8518639106446424
YIPF3	1.8473426505880526
ZNF12	1.8462383299274203
OTUD6B.AS1	1.8460990346017898
WDR61	1.8451569573439925
CCDC152	1.8449598065543527
MT.CO2	1.844900537884771
CASC4	1.8438768299501638
SNORA12	1.8426138944329804
SCARNA13	1.8392038330539633
DYNC2LI1	1.8324359915259925
ATG14	1.8301728278905847
SLC25A23	1.8243716179358487
IGFBP5	1.8243150665298915
NQO1	1.82317402331153
CDK13	1.8211679928780184
TMEM87A	1.8209868492580614
PREPL	1.8188205181183335
MAMDC2	1.8154223708344146
TRIM13	1.815337350589251
VPS37D	1.8152346849093097
TRIM4	1.811988864031961
PCMTD1	1.8084694536756833
SYPL1	1.8073756574324107
TLE2	1.8038863281179331
KLHL13	1.8016446575856953
WDFY2	1.8005917188149407
GULP1	1.796030263771809
EFNA3	1.7903175860704572
WDR26	1.7848695964158976
PDCD4	1.7813219529243312
ICA1	1.7790749604460772
TPCN1	1.7723672663405503
COG6	1.7701697374093144
TAS2R5	1.7689606145594063
HOOK3	1.766834941483663
SLC2A10	1.7611206935279158
GNAI1	1.7577843261121946
TDRD9	1.7557593636431816
UTP14C	1.7534301821662206
AGT	1.7521587750874665
MAPKAPK5.AS1	1.7501090337382599
THSD4	1.7499427390143372
SLC12A2	1.7488164255209102
PPP1R3D	1.747842746386691
CMBL	1.7466124925027935
NIPAL3	1.744428660954009
EMC3	1.7422692241602207
RTN4	1.74219991754827
PXMP4	1.7421393576946724
TAX1BP1	1.740051155720255
SNX21	1.7377740899583356
DNAJA4	1.7332817830488219
TTC28.AS1	1.732332715471621
SMIM1	1.731040959188487
RPS8	1.729938134257308
SLC9A3R2	1.729931321044908
DBI	1.7299133592464608
MAGED2	1.728820180541633
CCL28	1.727644459516633
MRPS6	1.7233321222391467
INSR	1.7199660634199223
SLPI	1.718773267160117
PXDC1	1.717733328864109
ZNF138	1.7166568126934239
FAM46A	1.7155554525260668
TMEM230	1.713420566357192
X2.Mar	1.7133991201393295
AL033397.2	1.7122504039595134
TMEM135	1.7100599983803622
SHC2	1.709956071259245
NCOA1	1.7078807297941043
ZEB1.AS1	1.7067864126799233
TMPRSS2	1.7055437019914403
BAMBI	1.7033436043186052
UBL3	1.7023237601808998
ALS2CL	1.7022830085624354
PBOV1	1.7012251417199948
CHST1	1.696767519474233
PRORSD1P	1.694746719033071
TRPM4	1.6923896235555942
LZTFL1	1.6880823742806945
GTPBP10	1.6870924810339376
FSTL3	1.6858019532105155
TRPT1	1.683740073601167
SYT7	1.6792432723808788
ABCC11	1.6784573870313186
TMEM115	1.6782993339370698
SLC22A5	1.6782424674830523
NDRG3	1.6782179265428834
TMEM267	1.6771360178550998
SYAP1	1.6738833669628324
RPL13A	1.6716326195936337
CNTN1	1.6716189144263973
SNORA70G	1.6705272056547118
TSPAN13	1.6683484210907955
LCA5	1.6662381357615879
REEP6	1.660720766986995
RTN2	1.6575488355413976
RPL15	1.653205258537268
GALK2	1.6522047881789854
MAPK10	1.6477109026037546
TMEM25	1.6455568839169201
ZNF850	1.6444882889207846
CA5B	1.642409929810547
PTPN12	1.6402679892413425
TMED4	1.6381017738450558
CRTAP	1.6380604210472172
RMND5A	1.636944126281649
MNAT1	1.6348725650234068
ZC3H13	1.633735304932515
RMDN1	1.6315432850257583
TSC22D3	1.6315027017321975
MT.RNR2	1.6314789326417385
RNF14	1.6294488869821377
EBAG9	1.629404887077086
MAP4K5	1.6283541330741
ZNF595	1.6283309927781209
NCBP2.AS1	1.628321736880603
ADCY9	1.6272846166739954
ZNF569	1.6240740845144392
ANG	1.6239973731513329
SUN1	1.6239806477679872
ZMPSTE24	1.6218955200173426
RAB4A	1.6143556656440627
FGF13	1.6142577094028532
EIF3I	1.6111714835013897
RPL18	1.6079230393769903
NPDC1	1.6078403506366925
BCAM	1.606768978351362
NUDT9	1.6058551260192275
KBTBD6	1.6015264389019643
PRRT3.AS1	1.60147988539683
C12orf49	1.6004605174517585
ATL3	1.5994028822691617
CCDC149	1.5973073057683307
ZNF704	1.596102484528109
ARFGEF3	1.596094001608738
PTPRS	1.5950440362246963
TTC33	1.594079109500809
ERGIC1	1.5855754527558596
NFIA	1.585453086084085
TRA2A	1.5845450660814036
LINC01473	1.584455317166857
FZD4	1.5844087647320213
FAM172A	1.5834236177751317
CEBPZOS	1.5824123895275173
ZNF823	1.5823642217474165
WBP1	1.5802559822644793
CPEB2	1.5802196331705507
LINC01184	1.5750133650308793
GINM1	1.5749169835078132
BACE1	1.5728197532009365
LRRC75B	1.5716838274426337
PRR15L	1.5684929182376104
SYNGR1	1.5663988244967668
SH3BP4	1.5653362403050692
GPATCH2	1.5591737585150287
EMP1	1.5569002736180637
AHNAK	1.552713206271283
BFSP1	1.5517533017954148
AC012085.2	1.5517264583279244
CAV1	1.5516338843371371
PON2	1.5496295625466108
RPL13AP5	1.5496137003553814
HSPB1	1.549534395265954
FAM173B	1.5486212629763425
ZNF702P	1.5464587215013876
PCDHGB8P	1.5464281628719954
GATA2	1.5453908660232487
MT.CYB	1.5443043219709691
CRYL1	1.5411879301608533
FAM13A	1.5391849353790679
WWP1	1.5391339116869316
FOXL1	1.5380279290015622
ZNF559	1.536017107065255
TBL2	1.5339036258017607
ST13	1.531839665861407
TMEM120A	1.527641445681998
USP30	1.526626939859794
ARRDC3	1.5255299856843956
SCARNA7	1.5254821638251093
ATG2B	1.5235353663818387
SCARNA5	1.5233829933821765
UBN2	1.5213907985159993
AC104986.2	1.5192804561020297
CRADD	1.5183300666395496
FAM222A	1.5171684037828872
CYSRT1	1.5151543611690228
SCAMP1	1.5141406000231867
PCDHGA10	1.5088859341128478
RPL3	1.50787259948774
TCP11L2	1.5068447424278602
ZNF790	1.5037589664623403
MAP6	1.5027726130601924
ARCN1	1.501696794079699
AKR7A3	1.5016609000947663
HOXC9	1.500582364626308
DPH1	1.4986208670118435
KLHDC2	1.498595061471744
LINC00886	1.498579789310838
PKP4.AS1	1.4985776828353934
PRRG2	1.4985355548286632
SYS1	1.4976055293469197
HEMK1	1.4975739546475115
RRS1.AS1	1.496503227633962
ABLIM1	1.495400341959941
FBXO27	1.4943766567733714
ARHGAP12	1.4934414328372925
SH3RF2	1.4933491127864598
ZFYVE21	1.4923848076927664
GSTM3	1.4923014729898982
SRSF6	1.4903569848919938
KDELR2	1.4903156407386948
TMEM141	1.4893140127338096
SPATA6	1.4892439426873896
TRIQK	1.4882029644229577
CPNE8	1.4871727946905298
ACAD10	1.4851807507563186
TIMP3	1.479933533431672
GPX4	1.4759531130540322
ARHGEF37	1.4748401969044675
OSER1	1.473900887898563
TCEAL4	1.472848707900984
SLC35A1	1.4708914402407414
NGRN	1.4697924083529261
SNORA5C	1.4686645170928898
FAT3	1.4668265626773713
ZNF597	1.4667139982697943
HOXB6	1.46670680308258
ZFAS1	1.4656248957947833
AC103760.1	1.463669544090709
CHP1	1.4615852887571652
ATF7	1.4596615262071522
SATB2	1.458560853225283
UBE3B	1.4546084287229792
ZBTB7C	1.4533510811397083
CD9	1.4513312208519573
SMIM4	1.4504344505070055
PFDN5	1.4504141509849426
PRICKLE2	1.446284945738332
SNORA5A	1.4462586440964407
GAB1	1.444312236006347
SLC35A3	1.4432566969868132
C10orf113	1.4432087601900752
ZNF25	1.4422978816629715
TANC1	1.4422267848461139
FXYD3	1.439131751630293
SVIL.AS1	1.4382671932705717
AKR1C2	1.4381887811909144
TAS2R4	1.4381636513073421
TBC1D8B	1.4361956739075747
STEAP4	1.4350815283010643
SETD3	1.4341743021957636
DNAJC30	1.4331866664823778
TCEAL1	1.433136603502499
TRAPPC6B	1.4311368536470603
HEY1	1.4310903716880123
PIGB	1.4291454185506902
SUMF2	1.4270915141170073
PTCH2	1.4270705892684648
UNC5CL	1.4250490690777367
CES4A	1.4250336499127716
GLTP	1.421061327831516
AC108062.1	1.4210201746821818
ACOT8	1.4200968084744847
CLBA1	1.4179915284795084
LINC01252	1.4170363933907797
DTWD1	1.415035148868553
MYO5C	1.4139605913488085
SLC35C2	1.4120826120098875
MRPL32	1.4120294444570716
ZNF181	1.4110446289773728
PCDHGA11	1.4099677365738248
C6orf163	1.4069609767944304
ZNF835	1.4049960634974734
MTFR1	1.4039994114116823
ZNF790.AS1	1.4039353445363718
BSDC1	1.4010285805953475
YAP1	1.3999382189211715
ANO10	1.3979852963725805
PTPRB	1.3979327349388535
RRM2B	1.3969652930118144
RAB27B	1.3949084759091444
MCOLN1	1.3940172180504438
OCEL1	1.3939944167089373
RFX7	1.3910749628651005
UBE2B	1.3890847891095717
ITM2B	1.388959649331074
FAM13A.AS1	1.3870357008395577
ZNF570	1.3870299122821659
DIXDC1	1.3850016847423343
SELENOW	1.3830216131113158
C9orf131	1.383000939942413
ZHX3	1.3820782093798467
KDELR1	1.3810414685615602
GAREM1	1.3810337885968873
ZNF844	1.3760959125308647
ACVR1C	1.3752602271678533
TMOD2	1.3750892023106265
MGST2	1.3750743953307962
BABAM2	1.3732094819146907
IBTK	1.3721913914053814
LBX2	1.3711284660514806
PPM1A	1.3702282333158022
CDIPT	1.3701901727927988
PAX8.AS1	1.370062688792387
TMEM181	1.369174664621847
RETSAT	1.3691252327005934
ZNF248	1.3682279411046152
KPNA6	1.367256820169186
MKLN1	1.3652871086610534
ERGIC2	1.3642601597521078
MTIF3	1.3632752502872154
PNPO	1.363251127139184
DSTN	1.3631759263506795
KLF3	1.3613050481335296
CXXC4	1.3612431884644576
FAM3C	1.3583690604539724
GAS2L1	1.3582687275032668
CPNE3	1.3563204579704955
PNPLA7	1.3553205071347143
NDFIP1	1.35346949621948
HOXC4	1.3533742633739971
PURA	1.3523758589093557
SLC25A26	1.3515529946528866
TMEM218	1.3504770309445036
CFAP70	1.3494474022870566
BAALC	1.3455852642035977
RAC1	1.3435865686908557
SDC1	1.3434953883803569
FAM71F2	1.3405990308765283
C3orf35	1.3386861201107203
NEK10	1.337801430655129
ADCY2	1.3366888857230705
STAMBP	1.3358606928018533
GALNT10	1.3356966190767738
SLC30A1	1.3338636137999007
TMEM8B	1.3337482651557897
PEX2	1.3318643869967461
PINK1	1.330863283754401
GPC4	1.3307901120786831
CCDC91	1.3299375281719552
SELENOP	1.3298115333693832
AL359075.1	1.32695863871507
ZNF780A	1.3259658216679224
RGS5	1.322999246885507
MRPS30	1.3221399438405488
MID2	1.3221129922394743
UBE2D4	1.3211803946941845
PUS3	1.3211516393208327
ZNF546	1.3211374904125188
AGO3	1.319330179523059
PCDH12	1.3181862420463355
GNPTG	1.3153940700241622
C14orf2	1.3143469853881908
GGPS1	1.3133974031534612
MT.ATP6	1.3132985754336692
RAB5A	1.3124540246150105
ATP5G2	1.3124472293458167
MAPRE2	1.3123679575574747
NTPCR	1.31152860524066
PRRG1	1.3114204263895222
TRIP10	1.3104637108711787
ANKMY2	1.310440196205637
PPCS	1.3086167305228362
PDP1	1.3085043114518482
SVIL	1.3055846257365629
TMEM59	1.3046556037994521
CUEDC1	1.3036621323276163
CAMKK1	1.3008123216230485
ATP8B1	1.2998337546312002
RAB18	1.2988931624110516
VEGFB	1.2988533201230752
PCLO	1.297868340409589
TPPP3	1.2978562647059684
ZDHHC3	1.2970540239998907
EXOC6B	1.296948989141159
GALNT6	1.2968837439199254
BBIP1	1.2959651645830357
CYP26B1	1.2959365882461162
C12orf66	1.2931781108686482
C2orf88	1.2930983778719112
CLN3	1.292322533401533
FAM219B	1.2922023480280922
METTL7A	1.291124686531609
ITGA2	1.2901404255372715
OSBPL10	1.2892146940793086
SNORA53	1.2882258332870016
SHANK2	1.2862962247638126
PRKG1	1.2844219552173168
NEK7	1.2835064838475314
ARL4A	1.2834640875009848
LRRTM2	1.282612913429431
HIBCH	1.2815970022127297
TCF12	1.2806824212493444
HPX	1.2806736100754046
SAT2	1.2796915234738904
CLHC1	1.2787155434218191
IFRD1	1.2786852002998128
CYP2J2	1.2786412278905037
NEBL	1.2767405775038996
GNA11	1.2758583045657497
GLT8D1	1.274010356698388
ZNF92	1.2739494839635894
TWISTNB	1.2720630252112504
GCNA	1.2720617136745076
FBXL18	1.270152996083512
NEDD4L	1.270079680882716
BTRC	1.2682948994125791
ANGPTL8	1.268225188026964
CHKA	1.2672400666098467
PRRT3	1.2672339729115065
AC068888.1	1.2663692961734838
SMIM29	1.266360162035332
NFAT5	1.2663305859342144
FAM204A	1.2654400690189112
TDRD3	1.2653896567747114
SLC16A8	1.2653101371228304
DLEU1	1.2644329892657205
SCRG1	1.2643891378800522
TMEM134	1.2634797127552475
HIST1H3E	1.2633769084225828
DDI2	1.2616097196942426
TMEM167A	1.261570309131255
SULT1C4	1.2615586164680177
TRIM62	1.261544325796052
CROT	1.258677099291356
MTURN	1.2586563677594071
SPON2	1.2586330457870054
MKNK2	1.2577263837916524
TRIP11	1.2568389712361157
LAMTOR3	1.2568018873071716
DOCK6	1.2567820528190001
ESAM	1.2558208274922789
AACS	1.2549004302607099
CNIH3	1.2540362482855798
NR2F2.AS1	1.2529771678596087
X6.Mar	1.2511433208786118
ZC3H6	1.2502223395902734
PIK3C2G	1.2500971904684357
LINC01534	1.2492185780152665
PCDHGB6	1.2491873183728242
CYTH3	1.2483128175877471
ACVR1B	1.247369285455993
PLAG1	1.2473483372129135
KPNA3	1.245493063242559
UBR3	1.2445475634254108
RHBDD2	1.2444968210731011
LDHD	1.24353211593293
KMT2C	1.2426320641973487
MIEN1	1.2398112583989283
SPTBN1	1.2398065881519242
SLK	1.238877609318342
RHOC	1.2378781742383944
COMMD6	1.2369507462261344
PRSS37	1.2360266005672988
PPFIBP1	1.2360253313135832
PLA2R1	1.2359775250884084
PLXNB3	1.235024148635547
OPLAH	1.2350102008418156
DPAGT1	1.234166585417822
DUSP7	1.233202463771239
OSCP1	1.232320104148181
PAN2	1.232245475159554
OST4	1.232244210357147
PPP1R32	1.231325930456055
ENDOD1	1.2303397776053626
ZNF697	1.229404511011965
PTS	1.2285099161456225
HECTD4	1.2266640752460864
LNX2	1.2266359730303218
NPAS2	1.2265713858764955
OSBPL2	1.2257644743110157
PLK2	1.2256379178645798
PPP2R5A	1.2238037857374624
C1orf27	1.2219888543966742
C11orf96	1.2219186975619483
P2RY2	1.2209360114846923
SPARCL1	1.2200121066363094
NUDT15	1.2191460009825354
TOB1	1.2190976886874216
STRN3	1.218268059257147
UBR5.AS1	1.2182235290141772
SEC61G	1.2181748416481757
PPP1R12B	1.2172689491909987
CUL4B	1.2154177908746198
ZNF30	1.2126963149626329
BICRAL	1.2126296602040019
ARPP19	1.2117252254201278
AL390719.1	1.2116805546299858
RANBP3L	1.2116557392753462
XPNPEP3	1.2089419122323641
SMIM14	1.2088354835268638
KRT10	1.2079299102046335
NMB	1.206970696630297
FAM110C	1.206022574628075
KLF5	1.2060172269046079
ARHGAP24	1.205132781776271
SAMD4A	1.2051257941888245
SSPO	1.204221088018335
FEM1B	1.2033737255145103
CDH26	1.2033671591881134
RPL31	1.2032781120976495
SH2D3A	1.2023367347186
RPL23	1.2005070507713977
GOLGA7B	1.199670590848149
CITED2	1.1995430112138552
RAB2A	1.1986802833983048
TMEM47	1.198610017994159
BTNL9	1.1986002143257184
ZNHIT1	1.1959688109144122
ZNF57	1.1959239850915044
PRKAB2	1.1959207251931134
BBS2	1.1949752086866272
AKR1C3	1.1949353135777612
PCDHB5	1.194908040238879
PRKAR2B	1.1949064120283555
NPTXR	1.193964998031999
ERGIC3	1.192207517818039
PDGFA	1.192123069277843
CYSTM1	1.1903396301506703
EBF4	1.1893663423921579
CPT1A	1.1893618884730135
SRPK2	1.1885630073847189
YIPF2	1.1884792529731956
DST	1.188444865278244
SLC25A30	1.186644526976696
TOR1AIP2	1.1848385501669725
FUNDC1	1.1848187945293773
CERS4	1.1847603387264878
STK39	1.18200725430444
PCDHGB1	1.181973884859357
ANKRD42	1.1811732580825198
CES2	1.1811391087662197
ZNF669	1.181109380755807
MUM1	1.1793185547077152
RPS15	1.179270030730273
ZFAND5	1.1774928971349075
LURAP1L	1.1773515970427937
SEPHS2	1.1755694631076714
TAS2R3	1.175560672909234
GCFC2	1.1746978023872703
AASDHPPT	1.1746910153355978
FAM98C	1.1737605879732453
ZNF467	1.1737039519325243
ENPP1	1.1736939814967102
PANK3	1.172886718204981
SPATA18	1.172797052908685
RPL19	1.1719048106817467
TTPAL	1.1711139213131996
LYRM7	1.171068563966543
PCDHGA4	1.1709671224378737
SPATA5L1	1.1692211437058657
EIF3G	1.1691981107351468
TMEM179B	1.168279319469234
MAP1LC3B	1.1673941744573029
SHTN1	1.1673137072539979
RNF10	1.165545608392197
VMAC	1.165485070273114
PAX8	1.1654490676227491
C16orf52	1.1647029153669473
SLC38A4	1.1646697024914496
NR2F2	1.1645566380927137
RETREG3	1.1637999989537529
IFT46	1.1637051939391623
SNX33	1.1627620368591405
NUPR1	1.162739545045409
FAM214A	1.1627383612955027
ITFG1	1.1609584464775062
ID4	1.1590381910116279
SPATA2	1.1582285645440042
LRRC23	1.1582191359735052
CACNA1H	1.158199100890775
METTL27	1.158160604507596
EIF4B	1.1572978229299724
YBX2	1.1572413074599828
RNF217	1.155468420837995
WASL	1.1537131575175106
PCDHGC4	1.153660748833035
SPR	1.1527197031433927
RAB11A	1.1518395628640339
PCDHGA2	1.1518383917183397
UBXN6	1.1518305841555947
TTC8	1.1509565929226757
ATP6V1H	1.150909788948287
PCAT6	1.1499574063700269
SCRN3	1.1491740187431128
MRPL42	1.1491385865962596
TEX264	1.1482370989362818
SBSPON	1.1472209123767507
CACNA1C.AS4	1.1463166924395138
PCDHB12	1.1454438387428552
SSBP2	1.1454225051663753
FILIP1L	1.144534837191647
PGF	1.1445208859683937
SEMA3F	1.1445131354705318
MKRN1	1.1437218265618116
ZDHHC1	1.1436161145472121
POLM	1.1427252210275949
ORMDL2	1.1418725211192002
SERINC5	1.1418126118813452
CMTM4	1.1418106794547305
SNRNP27	1.1409976719953012
ZFC3H1	1.140087610708405
ZNF83	1.1391293289160624
ECSCR	1.1381738022206271
CTTN	1.1373072002808535
TSPAN31	1.1346369051296148
EBF2	1.1337269943439334
UACA	1.1336717900344904
RASL10A	1.1328120756777742
ATP6AP1	1.132804415191647
HOXB3	1.132745050771569
APTR	1.1319602834908744
VPS26B	1.1319212475770188
GPD1L	1.1309420440937332
THBS1	1.1309263710541997
STX12	1.1301248928088692
TSTD3	1.1300886044016563
MIOS	1.1292384771487347
RAPGEF3	1.1291976410428484
LYPLAL1	1.1255963320162623
KDM7A	1.1246998026672725
AHNAK2	1.1246169932152157
CSAD	1.1237550295897076
WBP2NL	1.1228565623005722
PCDHGB7	1.121070869084217
BBS9	1.1201877842373358
POLI	1.1184021760671243
HERC3	1.1184017986063495
TMEM259	1.1166216683987469
URB1.AS1	1.1165779640070848
CD99	1.114771778367944
TUSC2	1.1139657800986935
FLYWCH2	1.1139229442682175
PCDHGB5	1.1138744770684506
ADGRB1	1.1130405834019281
FAM210B	1.1112037493490692
MT.ATP8	1.1111973799786448
C2orf42	1.1104511988330386
AFMID	1.1094241812048562
TERF1	1.108609259932116
TMEM256	1.1085285456002372
HOXC8	1.105851162532975
ALDH6A1	1.104966207748344
AKAP12	1.1049256315665037
VPS13B	1.1032816438749358
ZNF846	1.1032166061349153
CD151	1.1022735884847221
KIAA1522	1.1013888693751777
IL17RC	1.1013807098081514
TMEM234	1.100593793092318
FLRT3	1.1004970692654132
ESD	1.0996285661239393
ZNF441	1.0987570361030359
LINC00339	1.0987341030645923
C5orf42	1.0978987493006651
ARHGAP32	1.0978355554500543
PNPLA4	1.0969525025393638
HSD11B1L	1.0969517641574678
DHRS7	1.0960996577862172
COA5	1.095293163774603
LRRC29	1.0952102352112167
MXI1	1.094289123711935
ADAMTSL4.AS1	1.093437568447851
MOSPD3	1.0934015199988165
FHOD1	1.0933971061058012
ACAN	1.093384968128129
YIPF1	1.091710317049325
SSUH2	1.0892813912656678
KCNRG	1.0889620212444675
SCRN1	1.0889312685226615
IFT20	1.0872976090653403
FTX	1.087260692596042
AP003486.1	1.0872208555431824
AIG1	1.0863330343100381
FAM221A	1.0863319389560213
RNF185	1.0846050797357256
TMOD3	1.0845912299808962
ASL	1.0845482256482366
ARHGAP8	1.0845347421113443
H2AFJ	1.0845238098196341
TMEM242	1.0837473839647247
AKT1	1.0836771076439367
ABHD4	1.0836476168101792
PPP2R5B	1.0810311615959207
TNS2	1.0810133709345924
TM9SF2	1.0810111925362742
TSPAN9	1.0783531390230834
TMEM67	1.0775212302878483
MPP5	1.0758021979990946
ARHGEF12	1.0757855876090687
CHMP3	1.0748931679657632
TMEM185B	1.0748639489601834
MSRB2	1.0739766050877724
SPTLC2	1.0731104971537975
EDNRA	1.0730525335746064
ARF4	1.072197223629942
CLSTN1	1.071323164045739
RAB21	1.06966069418481
PAFAH2	1.0687355802319747
TCTA	1.0687273376413664
P4HA3	1.0669349343752679
HMGCS1	1.0669292117567986
AAAS	1.065307911160458
C20orf196	1.0652325697984868
RPL36	1.065154742885999
RPL29	1.0643104885847208
MT1X	1.064265551454527
CUL5	1.063474712288551
ABHD11	1.0633909757819255
FAM120AOS	1.0626149924578012
MISP3	1.0616599059241045
SOX9	1.0616339452608725
ZNF573	1.0599911822369887
ZNF91	1.0599027880575325
PRKAG1	1.0591366471780004
SERINC1	1.0590571984014576
CA2	1.058132531788782
JPH2	1.0572617480742972
DHRSX	1.056483246592956
SLC25A16	1.0555762980201744
MINDY2	1.0546874042328773
GPAM	1.054671167732347
KATNAL2	1.053822860625989
CDR1	1.0537622097393697
PLEKHA1	1.0530213594878814
PLCB1	1.0529029791803235
TMPRSS9	1.0520803168457196
CRACR2B	1.0520299866734892
GADD45B	1.051173510351639
CPEB4	1.0503159407765215
TMEM205	1.0494562288896203
MYORG	1.0476953751160423
TEFM	1.0469892716134583
ZNF571	1.0468909073593855
TNFAIP1	1.0468772572012233
PPP1CB	1.0451334589444585
GEMIN8	1.0451163421763943
SNHG7	1.0451069107864799
ENTPD3	1.0442596337473975
TMEM184A	1.044202402899548
ZNF706	1.0425725980002942
C2orf76	1.041696978711991
CBX1	1.0416593930323947
ACVR1	1.0416367736515018
LANCL1	1.041627030295614
MIR205HG	1.0407205475746832
PCNP	1.0399791090480044
FAM76A	1.0399652140018978
MTFR1L	1.0399589613821976
SUMF1	1.0399294363891105
CAPN7	1.039922836970632
CCDC15	1.039903733979571
RPS25	1.0398953984031802
SCARNA21	1.0398617104795502
